,id,proj_name,proj_sector,state,district,outlay,spent,mode,year,cin,company_name
2733,13,POSHAK - Nutritious Health care,Health Care,Tamil Nadu,Cuddalore,"1,500,000.00","1,400,000.00",Directly,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2734,14,PACCA PANI - Safe Drinking Water,Safe Drinking Water,Tamil Nadu,Cuddalore,"1,300,000.00","1,300,000.00",Directly,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2735,15,SWACCHATHA -Sanitation,Sanitation,Tamil Nadu,NEC/ Not mentioned,"188,900,000.00","367,200,000.00",Directly,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2736,16,TAALEEM - Formal Education to Children and Youth,Education,PAN India,Cuddalore,"145,700,000.00","206,100,000.00",Directly,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2737,17,SAHAYATHA - Scholarship to SC/ST/OBC students for higher Education and wards to contract workman,Education,Tamil Nadu,Cuddalore,"16,400,000.00","20,300,000.00",Directly,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2738,18,VIJAYA SOPAN - (Vetripadi) - Coaching classes to deprived and under privileged Students.,Education,Tamil Nadu,Cuddalore,"500,000.00","500,000.00",Directly,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2739,19,PHALAPRAD BHAVISHYA (Vettrikani Kittum) - Motivation and exam Skill Training to High & Higher Secondary School leaving Students,Education,Tamil Nadu,Cuddalore,"400,000.00","400,000.00",Directly,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2740,20,SNEHA - Day care Education and Vocational Training to Special Children,Special Education,Tamil Nadu,Cuddalore,"1,800,000.00","1,800,000.00",Directly,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2741,21,SHRAVANEE - Education to the hearing and speech impaired,Special Education,Tamil Nadu,Cuddalore,"200,000.00","200,000.00",Directly,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2742,22,LAGAAVAT - Appliances to persons with disabilities,Special Education,Tamil Nadu,Cuddalore,"100,000.00","100,000.00",Directly,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2743,23,KOUSAAL VRIDHI - Skill / Entrepreneurial Development Training,Vocational Skills,Tamil Nadu,Cuddalore,"2,100,000.00","2,000,000.00",Directly,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2744,24,NIPUNATHA - Skill / Entrepreneurial Development Training - Technical Trades,Vocational Skills,Tamil Nadu,Cuddalore,"100,000.00","100,000.00",Directly,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2745,25,JALA PARYAPTHA - Water Resource Augmentation,Prime Ministers National Relief Fund,Tamil Nadu,NEC/ Not mentioned,"28,300,000.00","28,700,000.00",Directly,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2746,26,RAHATH OWR PUNASTHAN - Relief and Rehabilitation in Disaster Stricken Areas,Prime Ministers National Relief Fund,Tamil Nadu,NEC/ Not mentioned,"10,000,000.00","10,100,000.00",Directly,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2747,27, ,Nec/ Not Mentioned,PAN India,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2015-16,L93090TN1956GOI003507,N L C INDIA LTD.
2748,1,Promoting Environmental Sustainability,Environmental Sustainability,Tamil Nadu,NEC/ Not mentioned,"2,000,000.00","1,800,000.00",Directly by company,2016-17,L93090TN1956GOI003507,N L C INDIA LTD.
2749,2,Rural Development Projects,Rural Development Projects,Tamil Nadu,NEC/ Not mentioned,"225,100,000.00","162,900,000.00",Directly by company,2016-17,L93090TN1956GOI003507,N L C INDIA LTD.
2750,3,Vocational SKills,Vocational Skills,Tamil Nadu,NEC/ Not mentioned,"1,500,000.00","900,000.00",Directly by company,2016-17,L93090TN1956GOI003507,N L C INDIA LTD.
2751,4,Promoting Education,Education,Tamil Nadu,NEC/ Not mentioned,"105,500,000.00","108,700,000.00",Directly by company,2016-17,L93090TN1956GOI003507,N L C INDIA LTD.
2752,5,PROMOTING HEALTH,Health Care,Tamil Nadu,NEC/ Not mentioned,"95,300,000.00","94,300,000.00",Directly by company,2016-17,L93090TN1956GOI003507,N L C INDIA LTD.
2753,6,"Protection of National Heritage, Art and Culture",Art And Culture,Rajasthan,NEC/ Not mentioned,"1,000,000.00","200,000.00",Directly by company,2016-17,L93090TN1956GOI003507,N L C INDIA LTD.
2754,7,Promoting Rural Sports,Training To Promote Sports,Tamil Nadu,NEC/ Not mentioned,"1,500,000.00","1,300,000.00",Directly by company,2016-17,L93090TN1956GOI003507,N L C INDIA LTD.
2755,8,Special education,Special Education,Tamil Nadu,NEC/ Not mentioned,0,0,Directly by company,2016-17,L93090TN1956GOI003507,N L C INDIA LTD.
2756,9,Promoting Gender Equality and Empowering Women,Women Empowerment,Tamil Nadu,NEC/ Not mentioned,"2,500,000.00","1,700,000.00",Directly by company,2016-17,L93090TN1956GOI003507,N L C INDIA LTD.
2757,1,Health care,Health Care,Rajasthan,Chittorgarh,"5,000,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2758,2,Environmental Sustainability,Environmental Sustainability,Tamil Nadu,NEC/ Not mentioned,"5,000,000.00","6,400,000.00",Other Implementing Agency,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2759,3,Environmental Sustainability,Environmental Sustainability,Rajasthan,Chittorgarh,"11,500,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2760,4,Environmental Sustainability,Environmental Sustainability,Uttar Pradesh,NEC/ Not mentioned,"1,500,000.00","400,000.00",Directly,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2761,5,Environmental Sustainability,Environmental Sustainability,Gujarat,Tapi,"5,000,000.00",0,Directly,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2762,6,Environmental Sustainability,Environmental Sustainability,Tamil Nadu,Tirunelveli,"9,100,000.00","700,000.00",Directly,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2763,7,Education,Education,Tamil Nadu,NEC/ Not mentioned,"9,600,000.00","7,200,000.00",Other Implementing Agency,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2764,8,Education,Education,Karnataka,NEC/ Not mentioned,"30,100,000.00","5,900,000.00",Other Implementing Agency,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2765,9,Education,Education,Rajasthan,Chittorgarh,"16,000,000.00",0,Other Implementing Agency,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2766,10,Vocational skills,Vocational Skills,Rajasthan,Chittorgarh,"3,000,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2767,11,Vocational skills,Vocational Skills,Karnataka,NEC/ Not mentioned,"5,000,000.00","2,300,000.00",Directly,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2768,12,Vocational skills,Vocational Skills,Uttar Pradesh,NEC/ Not mentioned,"1,900,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2769,13,Vocational skills,Vocational Skills,Gujarat,Tapi,"6,000,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2770,14,Vocational skills,Vocational Skills,Tamil Nadu,NEC/ Not mentioned,"1,400,000.00","1,700,000.00",Other Implementing Agency,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2771,15,Education,Education,Maharashtra,Thane,"4,900,000.00","600,000.00",Directly,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2772,16,Education,Education,Uttar Pradesh,NEC/ Not mentioned,"7,200,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2773,17,Education,Education,Gujarat,Tapi,"1,500,000.00","300,000.00",Directly,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2774,18,Education,Education,Tamil Nadu,Tirunelveli,"37,700,000.00","6,000,000.00",Directly,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2775,19,Health care,Health Care,Tamil Nadu,NEC/ Not mentioned,"1,400,000.00","800,000.00",Other Implementing Agency,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2776,20,Environmental Sustainability,Environmental Sustainability,Karnataka,NEC/ Not mentioned,"2,400,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2777,21,Other,NEC/ Not Mentioned,Maharashtra,Thane,"300,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2778,22,Art & Culture,Art And Culture,Gujarat,Tapi,"3,000,000.00","1,600,000.00",Other Implementing Agency,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2779,23,Rural development projects,Rural Development Projects,Tamil Nadu,NEC/ Not mentioned,"15,000,000.00","3,400,000.00",Other Implementing Agency,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2780,24,Health care,Health Care,Gujarat,Tapi,"10,000,000.00","4,800,000.00",Other Implementing Agency,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2781,25,Health care,Health Care,Karnataka,NEC/ Not mentioned,"12,200,000.00","2,200,000.00",Other Implementing Agency,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2782,26,Health care,Health Care,Maharashtra,Thane,"7,000,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2783,27,Health care,Health Care,Uttar Pradesh,NEC/ Not mentioned,"3,700,000.00","500,000.00",Directly,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2784,28,Health care,Health Care,Tamil Nadu,Tirunelveli,"1,500,000.00","300,000.00",Directly,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2785,29,health care,Health Care,Andhra Pradesh,NEC/ Not mentioned,"10,000,000.00","10,000,000.00",Directly,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2786,30,other,NEC/ Not Mentioned,Tamil Nadu,Tirunelveli,"500,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2787,31,Others,NEC/ Not Mentioned,PAN India,NEC/ Not mentioned,"48,100,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2788,32,Rural development projects,Rural Development Projects,Uttar Pradesh,NEC/ Not mentioned,"46,600,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2789,33,Rural development projects,Rural Development Projects,Tamil Nadu,Tirunelveli,"8,000,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2790,34,"Armed forces, veterans, war widows dependents","Armed Forces, Veterans, War Widows/ Dependants",Rajasthan,Chittorgarh,"300,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2791,35,Rural development projects,Rural Development Projects,Maharashtra,Thane,"11,400,000.00",0,Directly,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2792,36,Rural development projects,Rural Development Projects,Karnataka,NEC/ Not mentioned,"36,100,000.00",0,NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2793,37,Rural development projects,Rural Development Projects,Rajasthan,Chittorgarh,"28,100,000.00","5,000,000.00",NEC/ Not Mentioned,2014-15,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2794,1,Swachh Bharat Mission,Clean Ganga Fund,PAN India,NEC/ Not mentioned,"100,000,000.00","100,000,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2795,2,education,Art And Culture,Uttar Pradesh,NEC/ Not mentioned,"3,400,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2796,3,health care,Rural Development Projects,Tamil Nadu,NEC/ Not mentioned,"2,000,000.00","900,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2797,4,Swachh Bharat Mission,Swachh Bharat Kosh,PAN India,NEC/ Not mentioned,"100,000,000.00","100,000,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2798,5,Impact assessment and outsourcing of CSR activities,Environmental Sustainability,PAN India,NEC/ Not mentioned,"13,600,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2799,6,education,Health Care,Gujarat,NEC/ Not mentioned,"12,900,000.00","900,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2800,7,Environmental sustainability,Health Care,Gujarat,NEC/ Not mentioned,"10,200,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2801,8,health care,Health Care,Gujarat,NEC/ Not mentioned,"9,000,000.00","7,400,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2802,9,Infrastructure development in villages surrounding the site,Health Care,Gujarat,NEC/ Not mentioned,"17,700,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2803,10,education,Health Care,Karnataka,NEC/ Not mentioned,"13,100,000.00","2,200,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2804,11,Environmental sustainability,Health Care,Karnataka,NEC/ Not mentioned,"700,000.00","200,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2805,12,health care,Health Care,Karnataka,NEC/ Not mentioned,"13,000,000.00","2,600,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2806,13,Infrastructure development in villages surrounding the site,Health Care,Karnataka,NEC/ Not mentioned,"5,000,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2807,14,Environmental sustainability,Health Care,Tamil Nadu,NEC/ Not mentioned,"8,000,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2808,15,Art and Culture,Health Care,Uttar Pradesh,NEC/ Not mentioned,"200,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2809,16,Infrastructure development in villages surrounding the site,Education,Rajasthan,Chittorgarh,"17,000,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2810,17,Balance to be planned,Education,PAN India,NEC/ Not mentioned,"37,800,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2811,18,Infrastructure development in villages surrounding the site,Education,Tamil Nadu,NEC/ Not mentioned,"10,000,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2812,19,Skill Development for youth of neighbouring villages,Education,Tamil Nadu,NEC/ Not mentioned,"5,700,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2813,20,education,Education,Maharashtra,Thane,"4,500,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2814,21,Not Mentioned,Other Central Government Funds,Uttar Pradesh,NEC/ Not mentioned,"100,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2815,22,health care,Other Central Government Funds,Tamil Nadu,NEC/ Not mentioned,"21,500,000.00","6,700,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2816,23,Skill Development for youth of neighbouring villages,Other Central Government Funds,Tamil Nadu,NEC/ Not mentioned,"3,900,000.00","1,700,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2817,24,Sustainability and environmental protection projects,Prime Ministers National Relief Fund,Rajasthan,Chittorgarh,"11,000,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2818,25,education,Nec/ Not Mentioned,Rajasthan,Chittorgarh,"4,000,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2819,26,Skill Development for youth of neighbouring villages,Nec/ Not Mentioned,Rajasthan,Chittorgarh,"7,500,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2820,27,Art and Culture,Nec/ Not Mentioned,Gujarat,NEC/ Not mentioned,"1,500,000.00","700,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2821,28,Allocation TO PROJECTS OF PREV. YEAR,Nec/ Not Mentioned,PAN India,NEC/ Not mentioned,"79,000,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2822,29,education,Nec/ Not Mentioned,Tamil Nadu,NEC/ Not mentioned,"14,500,000.00","5,700,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2823,30,education,Nec/ Not Mentioned,Tamil Nadu,NEC/ Not mentioned,"8,900,000.00","700,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2824,31,Environmental sustainability,Nec/ Not Mentioned,Tamil Nadu,NEC/ Not mentioned,"2,100,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2825,32,Infrastructure development in villages surrounding the site,Nec/ Not Mentioned,Tamil Nadu,NEC/ Not mentioned,"1,100,000.00","1,200,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2826,33,Impact Assessment Study,Nec/ Not Mentioned,Tamil Nadu,NEC/ Not mentioned,"700,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2827,34,health care,Nec/ Not Mentioned,Uttar Pradesh,NEC/ Not mentioned,"3,700,000.00","1,400,000.00",NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2828,35,Infrastructure development in villages surrounding the site,Nec/ Not Mentioned,Uttar Pradesh,NEC/ Not mentioned,"1,900,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2829,36,Skill Development for youth of neighbouring villages,Nec/ Not Mentioned,Uttar Pradesh,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2830,37,Environmental sustainability,Nec/ Not Mentioned,Maharashtra,Thane,"8,000,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2831,38,health care,Nec/ Not Mentioned,Maharashtra,Thane,"500,000.00",0,NEC/ Not Mentioned,2015-16,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2832,1,Clean Ganga,Clean Ganga Fund,PAN India,NEC/ Not mentioned,"170,000,000.00","170,000,000.00",Directly,2016-17,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2833,2,Swachha Bharat,Swachh Bharat Kosh,PAN India,NEC/ Not mentioned,"170,000,000.00","170,000,000.00",Directly,2016-17,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2834,3,Education,Education,PAN India,NEC/ Not mentioned,"114,100,000.00","114,100,000.00",Directly,2016-17,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2835,4,Skill Developmentent,Vocational skills,PAN India,NEC/ Not mentioned,"1,600,000.00","1,600,000.00",Directly,2016-17,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2836,5,Health,Health care,PAN India,NEC/ Not mentioned,"54,800,000.00","54,800,000.00",Directly,2016-17,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2837,6,Sulabh,Sanitation,PAN India,NEC/ Not mentioned,"49,600,000.00","49,600,000.00",Directly,2016-17,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2838,7,Environment,Environmental sustainability,PAN India,NEC/ Not mentioned,"9,400,000.00","9,400,000.00",Directly,2016-17,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2839,8,Infrastructure,Setting up homes and hostels for women,PAN India,NEC/ Not mentioned,"147,300,000.00","147,300,000.00",Directly,2016-17,U40104MH1987GOI149458,NUCLEAR POWER CORPN. OF INDIA LTD.
2840,1,Employed a CSR Supervisor for Suprvising CSR work at the adopted Schools,Education,Rajasthan,NEC/ Not mentioned,"300,000.00","200,000.00",Directly,2014-15,U74999DL1997PTC084706,SIEGWERK INDIA PVT. LTD.
2841,2,Employment Enhancing Vocational Skills,Vocational Skills,Rajasthan,NEC/ Not mentioned,"4,000,000.00","4,000,000.00",Directly,2014-15,U74999DL1997PTC084706,SIEGWERK INDIA PVT. LTD.
2842,3,Construction of Toilets,Sanitation,Rajasthan,NEC/ Not mentioned,"1,000,000.00","600,000.00",Directly,2014-15,U74999DL1997PTC084706,SIEGWERK INDIA PVT. LTD.
2843,1,The Company has undertaken construction work of School in its Three adopted Schools in located near its Bhiwadi Factory,Education,Rajasthan,NEC/ Not mentioned,"2,000,000.00","1,700,000.00",Directly,2015-16,U74999DL1997PTC084706,SIEGWERK INDIA PVT. LTD.
2844,2,Promoting Education. Employed a CSR supervisor for supervising CSR work at the adopted schools,Education,Rajasthan,NEC/ Not mentioned,"1,600,000.00","1,600,000.00",Directly,2015-16,U74999DL1997PTC084706,SIEGWERK INDIA PVT. LTD.
2845,3,Employment enhancing Vocational Skills. Young trainees are taken as production assistants for enhancement of their vocational skil,Vocational Skills,Rajasthan,NEC/ Not mentioned,"4,800,000.00","4,800,000.00",Directly,2015-16,U74999DL1997PTC084706,SIEGWERK INDIA PVT. LTD.
2846,1,The Company has undertaken construction work of school in its three adopted schools located near its Bhiwadi Factory,Education,Rajasthan,NEC/ Not mentioned,"2,700,000.00","2,500,000.00",Directly,2016-17,U74999DL1997PTC084706,SIEGWERK INDIA PVT. LTD.
2847,2,Promoting Education Employed a CSR Supervisor for supervising CSR Work at the adopted schools,Education,Rajasthan,NEC/ Not mentioned,"700,000.00","600,000.00",Directly,2016-17,U74999DL1997PTC084706,SIEGWERK INDIA PVT. LTD.
2848,3,Employment enhancing vocational skills Young trainees are taken as production assistants for enhancement of their vocation skills,Vocational Skills,Rajasthan,NEC/ Not mentioned,"4,600,000.00","4,400,000.00",Directly,2016-17,U74999DL1997PTC084706,SIEGWERK INDIA PVT. LTD.
2849,4,Prime Minister Relief Fund,Prime Ministers National Relief Fund,PAN India,NEC/ Not mentioned,"7,500,000.00","7,500,000.00",Directly,2016-17,U74999DL1997PTC084706,SIEGWERK INDIA PVT. LTD.
2850,1,"Promoting education by providing educational materials, setting up of libraries, toy libraries, scholarships, coaching classes, co",Education,Tamil Nadu,NEC/ Not mentioned,"55,300,000.00","43,400,000.00",Combined,2014-15,L24220MH1945PLC004598,ASIAN PAINTS LTD.
2851,2,Livelihoodenhancement projects in the form of basic and specialized painter training programme to un,Vocational Skills,Maharashtra,NEC/ Not mentioned,"80,000,000.00","58,900,000.00",Directly,2014-15,L24220MH1945PLC004598,ASIAN PAINTS LTD.
2852,3,"Promoting healthcare and sanitation by conducting projects and programs, making available safe drinking water to community, preven",Health Care,Maharashtra,NEC/ Not mentioned,"46,500,000.00","44,000,000.00",Combined,2014-15,L24220MH1945PLC004598,ASIAN PAINTS LTD.
2853,4,"Ensuring environmental sustainability through water recharge & conservation projects, rain water harvesting, water - desilting and",Safe Drinking Water,Tamil Nadu,NEC/ Not mentioned,"50,900,000.00","43,800,000.00",Combined,2014-15,L24220MH1945PLC004598,ASIAN PAINTS LTD.
2854,1,"Promoting healthcare and sanitation by conducting projects and programs, making available safe drinking water to community, preven",Health Care,Maharashtra,NEC/ Not mentioned,"45,900,000.00","41,800,000.00",Combined,2015-16,L24220MH1945PLC004598,ASIAN PAINTS LTD.
2855,2,"Ensuring environmental sustainability through water recharge & conservation projects, rain water harvesting, water - desilting and",Safe Drinking Water,PAN India,NEC/ Not mentioned,"68,900,000.00","64,600,000.00",Combined,2015-16,L24220MH1945PLC004598,ASIAN PAINTS LTD.
2856,3,Livelihood enhancement projects in the form of basic and specialized painter training programmes to unemployed youth and to painti,Vocational Skills,Maharashtra,NEC/ Not mentioned,"210,000,000.00","180,000,000.00",Directly,2015-16,L24220MH1945PLC004598,ASIAN PAINTS LTD.
2857,4,"Promoting education by providing educational materials, setting up of libraries, toy libraries, scholarships, coaching classes, co",Education,PAN India,NEC/ Not mentioned,"117,300,000.00","58,000,000.00",Combined,2015-16,L24220MH1945PLC004598,ASIAN PAINTS LTD.
2858,1,"Promoting healthcare and sanitation by conducting projects and programs, making available safe drinking water to community, preven",Health Care,PAN India,NEC/ Not mentioned,"38,500,000.00","37,600,000.00",Other implementing agencies,2016-17,L24220MH1945PLC004598,ASIAN PAINTS LTD.
2859,2,Livelihood enhancement projects in the form of Basic and Specialized Painter Training Programmes to unemployed youth and to painti,Vocational Skills,PAN India,NEC/ Not mentioned,"231,300,000.00","192,300,000.00",Directly by company,2016-17,L24220MH1945PLC004598,ASIAN PAINTS LTD.
2860,3,"Promoting education by providing educational materials, setting up of libraries, toy libraries, scholarships, coaching classes, co",Education,PAN India,NEC/ Not mentioned,"214,700,000.00","212,000,000.00",Other implementing agencies,2016-17,L24220MH1945PLC004598,ASIAN PAINTS LTD.
2861,4,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L24220MH1945PLC004598,ASIAN PAINTS LTD.
